,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5435851216316223,0.8028818368911743,-1.722198724746704,0.9940677881240845,0.5660128593444824,0.723577618598938,-1.6585166454315186,0.989538848400116,0.5862929821014404,0.7184604406356812,-1.6587574481964111,0.99053955078125,0.6052236557006836,0.7142935991287231,-1.659124732017517,0.9870744943618774,0.49591946601867676,0.7366150617599487,-1.6769087314605713,0.9913498163223267,0.47217997908592224,0.7401757836341858,-1.676519751548767,0.9929485321044922,0.44997119903564453,0.7438257932662964,-1.67716383934021,0.9928622841835022,0.6312165260314941,0.7246973514556885,-1.0804200172424316,0.9913437366485596,0.41680726408958435,0.767319917678833,-1.1451325416564941,0.9961983561515808,0.5799662470817566,0.874878466129303,-1.4821351766586304,0.9926869869232178,0.5085277557373047,0.8824447393417358,-1.5017123222351074,0.9957038760185242,0.7795302867889404,0.9651978015899658,-0.552571713924408,0.9641996026039124,0.26708582043647766,1.0296156406402588,-0.7336915731430054,0.9720379710197449,0.9041444063186646,1.3160587549209595,-0.3903075158596039,0.05709458515048027,0.22228386998176575,1.498310923576355,-0.7919825315475464,0.253248006105423,0.8298720121383667,1.6095646619796753,-0.7553238868713379,0.02021334320306778,0.37419191002845764,1.5844523906707764,-1.3719900846481323,0.0890415757894516,0.8439110517501831,1.711729884147644,-0.8712261915206909,0.024794016033411026,0.4144248366355896,1.6499437093734741,-1.5460927486419678,0.08997435122728348,0.8061917424201965,1.6922274827957153,-0.9526114463806152,0.03517838194966316,0.4265519082546234,1.5826739072799683,-1.5940937995910645,0.12799987196922302,0.7910541892051697,1.6570764780044556,-0.80836021900177,0.03705129399895668,0.41866713762283325,1.5610989332199097,-1.4088610410690308,0.11005745083093643,0.732102632522583,1.8028537034988403,-0.0238372590392828,0.0008983595762401819,0.4069257378578186,1.8268977403640747,0.029456857591867447,0.0007548925350420177,0.7357239127159119,2.4767508506774902,-0.06512405723333359,0.0022295562084764242,0.44140762090682983,2.470353603363037,-0.24395644664764404,0.001089661498554051,0.7421206831932068,3.0802602767944336,0.5697101354598999,0.00010810005915118381,0.44725123047828674,3.0930027961730957,0.19094927608966827,3.43633619195316e-05,0.7471544742584229,3.173175811767578,0.5891354084014893,8.796271140454337e-05,0.44571739435195923,3.1951241493225098,0.20929154753684998,5.046012665843591e-05,0.6939274072647095,3.2945034503936768,-0.16144007444381714,0.0001422109198756516,0.5000227689743042,3.2844693660736084,-0.6149756908416748,0.00019223209528718144
1,0.5435873866081238,0.803320050239563,-1.857675552368164,0.9945498108863831,0.5667627453804016,0.7252646088600159,-1.7874491214752197,0.9903662204742432,0.5866788029670715,0.7205204367637634,-1.7876819372177124,0.9912530183792114,0.6053340435028076,0.7167977690696716,-1.787912130355835,0.9879688620567322,0.4967140257358551,0.7370930910110474,-1.8204227685928345,0.9920737147331238,0.47258463501930237,0.7404311895370483,-1.8199424743652344,0.9935453534126282,0.45013895630836487,0.743986964225769,-1.820526123046875,0.9934647083282471,0.6312268972396851,0.7273643016815186,-1.1790215969085693,0.991809606552124,0.4168160855770111,0.7667783498764038,-1.3059802055358887,0.9965302348136902,0.579964280128479,0.8754951357841492,-1.608124017715454,0.9932437539100647,0.5083492994308472,0.8844544887542725,-1.6465526819229126,0.9960666298866272,0.7783657312393188,0.977452278137207,-0.6194875836372375,0.9629430770874023,0.2669656276702881,1.0297797918319702,-0.9155747294425964,0.9739872813224792,0.8954432606697083,1.3246761560440063,-0.6231345534324646,0.05463097617030144,0.19766384363174438,1.5104715824127197,-0.8564395904541016,0.27042296528816223,0.8308550119400024,1.5916748046875,-1.2628697156906128,0.01991622895002365,0.3449023962020874,1.7750296592712402,-1.2896935939788818,0.09367889910936356,0.8452885746955872,1.68074631690979,-1.4228780269622803,0.02503659389913082,0.3756743371486664,1.8945392370224,-1.4454050064086914,0.09496990591287613,0.8082177042961121,1.6504034996032715,-1.4777085781097412,0.03540493920445442,0.41166478395462036,1.8355613946914673,-1.501837968826294,0.1347993016242981,0.7916743159294128,1.6232911348342896,-1.3150639533996582,0.03689240664243698,0.40811052918434143,1.7912477254867554,-1.320189356803894,0.11504318565130234,0.7084375619888306,1.8179320096969604,-0.04343963414430618,0.0008560724090784788,0.37911397218704224,1.8367016315460205,0.048875756561756134,0.0007269212510436773,0.7132744789123535,2.478034019470215,-0.06025328487157822,0.002226358512416482,0.4319605827331543,2.4727625846862793,-0.06621101498603821,0.001144210109487176,0.7343239784240723,3.074010133743286,0.761458694934845,0.00012603076174855232,0.448589563369751,3.077977180480957,0.5887587070465088,3.8235266401898116e-05,0.7395015954971313,3.1672379970550537,0.7962127327919006,9.108423546422273e-05,0.4463556408882141,3.1740353107452393,0.6302967071533203,5.920453986618668e-05,0.6931506395339966,3.2794110774993896,0.020116964355111122,0.00015809870092198253,0.5105912685394287,3.2718820571899414,-0.20663335919380188,0.00023192260414361954
2,0.5435940027236938,0.8037928938865662,-1.918996810913086,0.9948961734771729,0.5671656727790833,0.7259827852249146,-1.8537260293960571,0.990927517414093,0.5868664979934692,0.7213977575302124,-1.8540042638778687,0.9917421936988831,0.605370283126831,0.7178943157196045,-1.854312539100647,0.9884694218635559,0.49708133935928345,0.7372985482215881,-1.8861805200576782,0.992598831653595,0.4726317524909973,0.7406032085418701,-1.885764479637146,0.9939952492713928,0.4501195549964905,0.7441881895065308,-1.8863379955291748,0.993899941444397,0.631264865398407,0.7284331917762756,-1.2507405281066895,0.9919929504394531,0.4165779948234558,0.7665509581565857,-1.373245120048523,0.99678635597229,0.58000248670578,0.8759182095527649,-1.6687301397323608,0.9936450719833374,0.508151113986969,0.8865364789962769,-1.7061500549316406,0.996351420879364,0.7783339023590088,0.980596661567688,-0.6830605268478394,0.9617393612861633,0.26686856150627136,1.0298844575881958,-0.9568735361099243,0.9755198359489441,0.8957000970840454,1.327152967453003,-0.72081458568573,0.05324908345937729,0.19038982689380646,1.5220555067062378,-0.8658818006515503,0.28377607464790344,0.8391734957695007,1.5846302509307861,-1.3947147130966187,0.019861681386828423,0.32930412888526917,1.8193717002868652,-1.2477037906646729,0.09436984360218048,0.855082631111145,1.6721712350845337,-1.5583609342575073,0.025351418182253838,0.35631829500198364,1.9445757865905762,-1.3972818851470947,0.09535370767116547,0.8162546157836914,1.6405975818634033,-1.6135435104370117,0.03568430617451668,0.3976711332798004,1.8880077600479126,-1.454205870628357,0.13528718054294586,0.7971238493919373,1.6137186288833618,-1.4461493492126465,0.03669397160410881,0.39708906412124634,1.8405033349990845,-1.2765295505523682,0.11472922563552856,0.70612633228302,1.8252991437911987,-0.05479823425412178,0.0008364111999981105,0.37555503845214844,1.841348648071289,0.060101717710494995,0.0007198062958195806,0.7105105519294739,2.4780638217926025,-0.06756756454706192,0.002365478780120611,0.4321862757205963,2.472343921661377,-0.09764599055051804,0.001301816082559526,0.7345288991928101,3.069394588470459,0.7549925446510315,0.00015839133993722498,0.4551152288913727,3.0705761909484863,0.5582730770111084,4.8616067942930385e-05,0.7396718263626099,3.163043975830078,0.788958728313446,0.00010076569014927372,0.45197901129722595,3.1673388481140137,0.5987556576728821,7.904021913418546e-05,0.6940422058105469,3.2749862670898438,0.004511608742177486,0.00018812509370036423,0.5230063796043396,3.2674317359924316,-0.2479541301727295,0.0003054492990486324
3,0.5439491868019104,0.8042489886283875,-1.934361219406128,0.9950820803642273,0.5677505731582642,0.7267382740974426,-1.8659389019012451,0.9911988377571106,0.5871824026107788,0.722239077091217,-1.8662322759628296,0.991916298866272,0.6054502129554749,0.7188542485237122,-1.8665415048599243,0.9884874820709229,0.4982573390007019,0.7374950647354126,-1.901074767112732,0.9929420948028564,0.47340941429138184,0.7407259345054626,-1.900721549987793,0.9942993521690369,0.4505242705345154,0.744330644607544,-1.901329755783081,0.9941977262496948,0.6312598586082458,0.7294684052467346,-1.2566684484481812,0.9917081594467163,0.4165831208229065,0.7664799094200134,-1.3923133611679077,0.9969721436500549,0.5800572633743286,0.8762876391410828,-1.681766152381897,0.9937795996665955,0.5081761479377747,0.8878738880157471,-1.722961664199829,0.996528148651123,0.7778827548027039,0.9827613830566406,-0.6760761141777039,0.9580232501029968,0.2665597200393677,1.0300556421279907,-0.9827475547790527,0.9763995409011841,0.8956195712089539,1.327055811882019,-0.6451692581176758,0.050961121916770935,0.18954317271709442,1.5262013673782349,-0.8885809779167175,0.2923213839530945,0.8400732278823853,1.5733964443206787,-1.2151703834533691,0.019520727917551994,0.3291366398334503,1.8193124532699585,-1.2426549196243286,0.09463953971862793,0.8555855751037598,1.6573339700698853,-1.3599377870559692,0.025357766076922417,0.3570278286933899,1.9398373365402222,-1.3898574113845825,0.09577547758817673,0.8181062936782837,1.6257580518722534,-1.4162756204605103,0.035507529973983765,0.39605873823165894,1.8839714527130127,-1.448137640953064,0.13581620156764984,0.7985338568687439,1.600629210472107,-1.2648189067840576,0.03621785342693329,0.3954598903656006,1.8386170864105225,-1.272193193435669,0.11462511867284775,0.7054283022880554,1.8314168453216553,-0.054227184504270554,0.0008037909283302724,0.3756956458091736,1.8478060960769653,0.05951826646924019,0.0006979003082960844,0.7108177542686462,2.47957706451416,-0.07198154926300049,0.0024661244824528694,0.43338146805763245,2.4735138416290283,-0.12345193326473236,0.0014155952958390117,0.7353737354278564,3.069566249847412,0.7422305941581726,0.00018379675748292357,0.4632893204689026,3.0713579654693604,0.5134741067886353,5.6906912504928187e-05,0.7406024932861328,3.1631927490234375,0.7748847603797913,0.00010730740177677944,0.4597682058811188,3.1684834957122803,0.5527127981185913,9.424985182704404e-05,0.6988114714622498,3.2753193378448486,-0.0011991906212642789,0.00021527412172872573,0.5326434373855591,3.2679443359375,-0.28779298067092896,0.00037420072476379573
4,0.5418885350227356,0.804376482963562,-1.8476190567016602,0.9955047965049744,0.5673714280128479,0.7274162173271179,-1.7770103216171265,0.9919348955154419,0.586593747138977,0.7230289578437805,-1.777237892150879,0.9925745129585266,0.6048625111579895,0.7197031378746033,-1.7772362232208252,0.9893850684165955,0.4978907108306885,0.7376441955566406,-1.8055083751678467,0.9935504198074341,0.47296053171157837,0.7407659292221069,-1.804785966873169,0.9947951436042786,0.45007458329200745,0.7443442940711975,-1.8053314685821533,0.9947023391723633,0.631068766117096,0.7301393151283264,-1.1830192804336548,0.9922810792922974,0.41640955209732056,0.7661041021347046,-1.2833611965179443,0.9972404837608337,0.5791628360748291,0.8762947916984558,-1.6101019382476807,0.9942917823791504,0.5056544542312622,0.8878988027572632,-1.642009973526001,0.9968311190605164,0.7776346206665039,0.985604465007782,-0.6671576499938965,0.9589482545852661,0.2661641836166382,1.0303794145584106,-0.9514622688293457,0.9782326221466064,0.8913702964782715,1.3358128070831299,-0.6378784775733948,0.049790944904088974,0.1843147724866867,1.5269451141357422,-0.7936861515045166,0.3112868666648865,0.8412653207778931,1.5748409032821655,-1.2867472171783447,0.019547784700989723,0.3161379396915436,1.8249166011810303,-1.176448106765747,0.10174080729484558,0.8584436178207397,1.6590912342071533,-1.450093150138855,0.025755934417247772,0.33905279636383057,1.951867938041687,-1.324991226196289,0.10276859998703003,0.8213003873825073,1.6304322481155396,-1.5063843727111816,0.03604729101061821,0.38248053193092346,1.894773006439209,-1.3929812908172607,0.14519837498664856,0.800530731678009,1.6020309925079346,-1.3399972915649414,0.03660360351204872,0.3840791583061218,1.8486801385879517,-1.2115788459777832,0.12276453524827957,0.7006862163543701,1.8317776918411255,-0.06369294971227646,0.0007686535827815533,0.3683698773384094,1.8479293584823608,0.06918265670537949,0.0006738860392943025,0.7069312334060669,2.4812662601470947,-0.09883628040552139,0.0023230493534356356,0.42316311597824097,2.477289915084839,-0.04098520055413246,0.001353130443021655,0.7273236513137817,3.069188356399536,0.7180840969085693,0.00017945725994650275,0.4530380368232727,3.0690553188323975,0.5595975518226624,5.4686577641405165e-05,0.7327505946159363,3.1625120639801025,0.744827389717102,0.0001040431743604131,0.44713106751441956,3.1648037433624268,0.5958629250526428,9.235837205778807e-05,0.6894927620887756,3.2741169929504395,-0.008849852718412876,0.0002108020562445745,0.5281416177749634,3.2649903297424316,-0.23319828510284424,0.0003699191438499838
5,0.5402159094810486,0.8040925860404968,-1.7862062454223633,0.9958353042602539,0.5669994950294495,0.727418839931488,-1.7151867151260376,0.992505669593811,0.5860999822616577,0.7230427861213684,-1.7153759002685547,0.9931007623672485,0.6044220924377441,0.7197262644767761,-1.715314269065857,0.9900470972061157,0.49762168526649475,0.737451434135437,-1.7345876693725586,0.994043231010437,0.47272270917892456,0.7403982877731323,-1.7339906692504883,0.9952048659324646,0.4498156011104584,0.7439764142036438,-1.7346194982528687,0.9951145052909851,0.6310678720474243,0.7301332950592041,-1.1389175653457642,0.9927184581756592,0.41630882024765015,0.7652540802955627,-1.199354887008667,0.9974732398986816,0.5783315896987915,0.8761048913002014,-1.5554121732711792,0.994665801525116,0.503520131111145,0.8876916766166687,-1.575340747833252,0.9970802068710327,0.7775050401687622,0.9854684472084045,-0.6579315066337585,0.9574508666992188,0.26537153124809265,1.0311781167984009,-0.8612550497055054,0.9796916842460632,0.8855310678482056,1.3274990320205688,-0.7636488080024719,0.04792138934135437,0.18549175560474396,1.5294721126556396,-0.7313051819801331,0.32580721378326416,0.8246013522148132,1.505380630493164,-1.4859992265701294,0.018947752192616463,0.3188580274581909,1.819217562675476,-1.053454875946045,0.10217680782079697,0.8388679623603821,1.5731652975082397,-1.6553977727890015,0.025261610746383667,0.34419935941696167,1.9439046382904053,-1.1911513805389404,0.10298921912908554,0.8026487231254578,1.5403624773025513,-1.6959526538848877,0.03518221527338028,0.3844301104545593,1.8838558197021484,-1.2449668645858765,0.145665243268013,0.7834009528160095,1.522532343864441,-1.5345607995986938,0.035599932074546814,0.3847183585166931,1.8392013311386108,-1.0824742317199707,0.12358430027961731,0.7006874680519104,1.8319003582000732,-0.06128806993365288,0.0007917124894447625,0.3671360909938812,1.8475642204284668,0.06669104099273682,0.0007199837709777057,0.7076134085655212,2.4825568199157715,-0.23712608218193054,0.0023989614564925432,0.42301011085510254,2.4772186279296875,-0.2934797704219818,0.001472341362386942,0.7276688814163208,3.0697021484375,0.38412126898765564,0.00017999332339968532,0.45303958654403687,3.0682499408721924,0.136925607919693,5.597930430667475e-05,0.7329691648483276,3.1639997959136963,0.39489343762397766,0.00010582940012682229,0.4471774995326996,3.1649863719940186,0.15296611189842224,9.551429684506729e-05,0.6902276873588562,3.274388074874878,-0.39114657044410706,0.00021460818243212998,0.5265495181083679,3.262382984161377,-0.6738088726997375,0.00038558230153284967
6,0.5390019416809082,0.8038914203643799,-1.786611557006836,0.9961221218109131,0.5666955709457397,0.7274311780929565,-1.7163223028182983,0.9930028319358826,0.5858074426651001,0.7230772376060486,-1.7165199518203735,0.993558943271637,0.604232907295227,0.7197811603546143,-1.7165120840072632,0.9906104207038879,0.4972309172153473,0.7373908162117004,-1.7361762523651123,0.994476318359375,0.4723922610282898,0.7402727007865906,-1.7356140613555908,0.9955663681030273,0.4495087265968323,0.7438580393791199,-1.7362436056137085,0.9954757690429688,0.6312593221664429,0.7301356196403503,-1.1402359008789062,0.9930940866470337,0.4162617325782776,0.764812707901001,-1.2011806964874268,0.9976788759231567,0.5778899788856506,0.8760703206062317,-1.5552550554275513,0.9949886798858643,0.5022059679031372,0.8876757025718689,-1.574920415878296,0.9972984194755554,0.7775052785873413,0.9853112101554871,-0.6493186354637146,0.9557755589485168,0.2653282582759857,1.0319441556930542,-0.8521066904067993,0.9809020757675171,0.8855916261672974,1.3217140436172485,-0.8129515647888184,0.046603791415691376,0.18682774901390076,1.5306729078292847,-0.7219587564468384,0.3393702805042267,0.820361316204071,1.4912954568862915,-1.535606861114502,0.018636539578437805,0.3204888701438904,1.818983554840088,-1.0161603689193726,0.10273360460996628,0.8335182070732117,1.5593136548995972,-1.7046846151351929,0.025048255920410156,0.34679114818573,1.9447752237319946,-1.1471984386444092,0.10321466624736786,0.7967092990875244,1.5256928205490112,-1.7412647008895874,0.0346585176885128,0.38543254137039185,1.883529543876648,-1.1974326372146606,0.14596053957939148,0.7778838276863098,1.508561611175537,-1.5820930004119873,0.03492393717169762,0.38522404432296753,1.8388441801071167,-1.0424975156784058,0.1241249367594719,0.7015255689620972,1.8329564332962036,-0.060150932520627975,0.0008195191039703786,0.36733078956604004,1.8477650880813599,0.06570522487163544,0.0007680675480514765,0.7083889245986938,2.48435640335083,-0.2724870443344116,0.0024745366536080837,0.42363086342811584,2.4771838188171387,-0.3197716474533081,0.0015918371500447392,0.7308597564697266,3.070725202560425,0.35300514101982117,0.0001815721479943022,0.4544678330421448,3.068312168121338,0.12119995057582855,5.804255488328636e-05,0.736305832862854,3.165524482727051,0.3648551106452942,0.00010771251254482195,0.4489034116268158,3.1655519008636475,0.13855326175689697,0.00010013426799559966,0.6929646730422974,3.2765002250671387,-0.4309562146663666,0.00021964502229820937,0.5273028612136841,3.262176036834717,-0.6957471370697021,0.0004066720139235258
7,0.5370398163795471,0.803998589515686,-1.9378156661987305,0.9963927268981934,0.5660933256149292,0.7279417514801025,-1.8710901737213135,0.9935290813446045,0.5853422284126282,0.7237189412117004,-1.8712810277938843,0.9940229058265686,0.6039902567863464,0.7205791473388672,-1.8714135885238647,0.9912372827529907,0.4959598481655121,0.7374387979507446,-1.8786426782608032,0.9949073791503906,0.4709761142730713,0.7402750849723816,-1.878177285194397,0.9959060549736023,0.44821494817733765,0.7438536286354065,-1.8786699771881104,0.9958161115646362,0.6317366361618042,0.7308356761932373,-1.2779370546340942,0.9935548901557922,0.41591405868530273,0.7645686268806458,-1.2879754304885864,0.9978734254837036,0.5772708654403687,0.8765367865562439,-1.6950647830963135,0.9953253865242004,0.5002985596656799,0.8879086971282959,-1.701032042503357,0.9975002408027649,0.7802318334579468,0.9852359890937805,-0.7864477634429932,0.9519568681716919,0.2664324641227722,1.0318684577941895,-0.8486267328262329,0.9813073873519897,0.8895719647407532,1.3215924501419067,-1.1298892498016357,0.050116248428821564,0.1874731481075287,1.5260841846466064,-0.7251717448234558,0.3351530134677887,0.6977230310440063,1.2617954015731812,-1.8841949701309204,0.024386463686823845,0.3274703025817871,1.8151452541351318,-1.0993670225143433,0.10279639065265656,0.7323865294456482,1.3434683084487915,-2.0679750442504883,0.03123427741229534,0.35891348123550415,1.9329856634140015,-1.2371113300323486,0.1040838360786438,0.710395872592926,1.2949254512786865,-2.034726619720459,0.041382819414138794,0.39682474732398987,1.8600513935089111,-1.2714804410934448,0.14687496423721313,0.703393816947937,1.3020111322402954,-1.9017581939697266,0.040627218782901764,0.39341720938682556,1.8146969079971313,-1.1236212253570557,0.12507668137550354,0.7021980285644531,1.8346736431121826,-0.088125079870224,0.0008344314410351217,0.36862391233444214,1.8494716882705688,0.09376572072505951,0.0008049150346778333,0.7141026258468628,2.4965455532073975,-0.21392372250556946,0.00249059428460896,0.43018627166748047,2.4897444248199463,-0.15742124617099762,0.0016514116432517767,0.7419372797012329,3.076730966567993,0.6124558448791504,0.00018114024715032429,0.46403008699417114,3.0732035636901855,0.4548757076263428,5.828635403304361e-05,0.7509692907333374,3.1702842712402344,0.6420159339904785,0.00010578885121503845,0.459891140460968,3.1685099601745605,0.49244222044944763,0.00010171400208491832,0.6996576189994812,3.286388874053955,-0.15688873827457428,0.0002160845760954544,0.5327120423316956,3.2747788429260254,-0.3442067801952362,0.00042642862536013126
8,0.5363302230834961,0.8045416474342346,-1.9266672134399414,0.9966446161270142,0.5658434629440308,0.7283211350440979,-1.865097999572754,0.9939802885055542,0.5851795673370361,0.7240586876869202,-1.8652904033660889,0.9944226145744324,0.6039111018180847,0.720885157585144,-1.865469217300415,0.9917660355567932,0.49554768204689026,0.7375679612159729,-1.8751957416534424,0.9952765703201294,0.470561683177948,0.7403172850608826,-1.8746095895767212,0.9962007999420166,0.44783347845077515,0.7438646554946899,-1.8751227855682373,0.9961138367652893,0.6324549913406372,0.7308750748634338,-1.2787270545959473,0.9939132928848267,0.41572269797325134,0.7642695307731628,-1.2963188886642456,0.9980407357215881,0.5768611431121826,0.8770220279693604,-1.6853201389312744,0.9956620931625366,0.49962371587753296,0.8882827758789062,-1.6933763027191162,0.9976966977119446,0.7830761671066284,0.9851577281951904,-0.7645057439804077,0.9527264833450317,0.2664247453212738,1.0318759679794312,-0.8540712594985962,0.9825121164321899,0.8898671865463257,1.3406511545181274,-0.9354339838027954,0.048820916563272476,0.18746235966682434,1.5301616191864014,-0.7372032403945923,0.34581226110458374,0.7800585031509399,1.4642456769943237,-1.6747674942016602,0.02356862649321556,0.32423660159111023,1.8120251893997192,-1.105506181716919,0.10233689099550247,0.800658106803894,1.5391372442245483,-1.857919692993164,0.03046368807554245,0.3543890118598938,1.9338109493255615,-1.249528169631958,0.10364176332950592,0.7678200006484985,1.4862608909606934,-1.894695520401001,0.040369633585214615,0.3924887478351593,1.8620898723602295,-1.2796251773834229,0.14623917639255524,0.7505007982254028,1.4714961051940918,-1.7210849523544312,0.03957934305071831,0.39057523012161255,1.818175196647644,-1.1274082660675049,0.12479788064956665,0.7036672830581665,1.8342684507369995,-0.08832527697086334,0.0008182047749869525,0.36950409412384033,1.8491774797439575,0.09408838301897049,0.0008051362819969654,0.7158734798431396,2.49648118019104,-0.12020901590585709,0.0023710010573267937,0.43027377128601074,2.4892241954803467,-0.09007129818201065,0.001622512354515493,0.7428981065750122,3.075573682785034,0.7360051870346069,0.00017404838581569493,0.46363624930381775,3.071594715118408,0.5686303377151489,5.651685569318943e-05,0.751542329788208,3.16754412651062,0.7682849764823914,0.00010127339191967621,0.45959439873695374,3.165724515914917,0.6104532480239868,0.00010063451918540522,0.6997390985488892,3.2866132259368896,-0.03741959109902382,0.00020558302639983594,0.5321177244186401,3.274740695953369,-0.24168619513511658,0.00041615168447606266
9,0.535815954208374,0.8048688769340515,-1.919456124305725,0.9968738555908203,0.5656337141990662,0.7285580039024353,-1.8583532571792603,0.9943919777870178,0.5850287079811096,0.7242671847343445,-1.8585516214370728,0.9947874546051025,0.6038246750831604,0.7210656404495239,-1.8587335348129272,0.9922521710395813,0.4952431321144104,0.7376444339752197,-1.8691762685775757,0.9956130981445312,0.4702644348144531,0.7403373718261719,-1.8685643672943115,0.9964694976806641,0.4475610852241516,0.7438673377037048,-1.8690849542617798,0.9963859915733337,0.6328796744346619,0.730889081954956,-1.2727144956588745,0.9942455887794495,0.4155758023262024,0.7639910578727722,-1.2940348386764526,0.9981928467750549,0.5765219926834106,0.8772897124290466,-1.6783872842788696,0.9959677457809448,0.4991205632686615,0.8884734511375427,-1.6870979070663452,0.9978744983673096,0.7845776677131653,0.9850572347640991,-0.7559854388237,0.9533807039260864,0.26641982793807983,1.0318816900253296,-0.8540571331977844,0.9835889339447021,0.890221893787384,1.3459550142288208,-0.910929799079895,0.04765115678310394,0.18773604929447174,1.5317777395248413,-0.7451266050338745,0.35551562905311584,0.8112186193466187,1.5215857028961182,-1.6562961339950562,0.022859079763293266,0.3230060636997223,1.8091133832931519,-1.120039939880371,0.10206258296966553,0.8273497819900513,1.5963963270187378,-1.8405393362045288,0.029816731810569763,0.35259348154067993,1.931808352470398,-1.267112135887146,0.10343705862760544,0.7912877798080444,1.5464619398117065,-1.8814470767974854,0.03951217979192734,0.3904624283313751,1.8603434562683105,-1.2897368669509888,0.1459285467863083,0.7711290717124939,1.5262113809585571,-1.704721212387085,0.03868457302451134,0.38920897245407104,1.8170127868652344,-1.1416360139846802,0.12477395683526993,0.7048786282539368,1.8339532613754272,-0.08839228004217148,0.0008036813815124333,0.37013858556747437,1.8489654064178467,0.09421230852603912,0.0008053979254327714,0.7170671820640564,2.496359348297119,-0.09914229065179825,0.002267724135890603,0.43034934997558594,2.4888222217559814,-0.08668851107358932,0.0016005394281819463,0.743554949760437,3.0746877193450928,0.7382564544677734,0.00016810647503007203,0.4633561670780182,3.0704987049102783,0.5631354451179504,5.5058746511349455e-05,0.7518922090530396,3.16563081741333,0.7693268060684204,9.743114787852392e-05,0.4593528211116791,3.1639552116394043,0.6039313077926636,9.99149851850234e-05,0.6998443603515625,3.286696672439575,-0.03613574430346489,0.00019660386897157878,0.53179931640625,3.274625539779663,-0.24982193112373352,0.0004083098901901394
